database,table,column,position,data_type,avg_length,cardinality,is_id/key_suffix,table_rows,is_nullable,is_all_null
musicbrainz_db,area_alias,primary_for_locale,15,boolean,4.02,2,No,18782,No,No
musicbrainz_db,area_alias,ended,16,boolean,5.0,2,No,18782,No,No
musicbrainz_db,area_alias_type,id,1,integer,1.0,3,Yes,3,No,No
musicbrainz_db,area_alias_type,name,2,text,10.33,3,No,3,No,No
musicbrainz_db,area_alias_type,parent,3,integer,0.0,0,No,3,Yes,Yes
musicbrainz_db,area_alias_type,child_order,4,integer,1.0,1,No,3,No,No
musicbrainz_db,area_alias_type,description,5,text,0.0,0,No,3,Yes,Yes
musicbrainz_db,area_alias_type,gid,6,uuid,36.0,3,Yes,3,No,No
musicbrainz_db,area_annotation,area,1,integer,5.0,4,No,4,No,No
musicbrainz_db,area_annotation,annotation,2,integer,6.0,4,No,4,No,No
musicbrainz_db,area_attribute,id,1,integer,0.0,0,Yes,0,No,No
musicbrainz_db,area_attribute,area,2,integer,0.0,0,No,0,No,No
musicbrainz_db,area_attribute,area_attribute_type,3,integer,0.0,0,No,0,No,No
musicbrainz_db,area_attribute,area_attribute_type_allowed_value,4,integer,0.0,0,No,0,Yes,No
musicbrainz_db,area_attribute,area_attribute_text,5,text,0.0,0,No,0,Yes,No
musicbrainz_db,area_attribute_type,id,1,integer,0.0,0,Yes,0,No,No
musicbrainz_db,area_attribute_type,name,2,character varying,0.0,0,No,0,No,No
musicbrainz_db,area_attribute_type,comment,3,character varying,0.0,0,No,0,No,No
musicbrainz_db,area_attribute_type,free_text,4,boolean,0.0,0,No,0,No,No
musicbrainz_db,area_attribute_type,parent,5,integer,0.0,0,No,0,Yes,No
musicbrainz_db,area_attribute_type,child_order,6,integer,0.0,0,No,0,No,No
musicbrainz_db,area_attribute_type,description,7,text,0.0,0,No,0,Yes,No
musicbrainz_db,area_attribute_type,gid,8,uuid,0.0,0,Yes,0,No,No
musicbrainz_db,area_attribute_type_allowed_value,id,1,integer,0.0,0,Yes,0,No,No
musicbrainz_db,area_attribute_type_allowed_value,area_attribute_type,2,integer,0.0,0,No,0,No,No
musicbrainz_db,area_attribute_type_allowed_value,value,3,text,0.0,0,No,0,Yes,No
musicbrainz_db,area_attribute_type_allowed_value,parent,4,integer,0.0,0,No,0,Yes,No
musicbrainz_db,area_attribute_type_allowed_value,child_order,5,integer,0.0,0,No,0,No,No
musicbrainz_db,area_attribute_type_allowed_value,description,6,text,0.0,0,No,0,Yes,No
musicbrainz_db,area_attribute_type_allowed_value,gid,7,uuid,0.0,0,Yes,0,No,No
musicbrainz_db,area_containment,descendant,1,integer,0.0,0,No,0,No,No
musicbrainz_db,area_containment,parent,2,integer,0.0,0,No,0,No,No
musicbrainz_db,area_containment,depth,3,smallint,0.0,0,No,0,No,No
musicbrainz_db,area_gid_redirect,gid,1,uuid,36.0,70,Yes,70,No,No
musicbrainz_db,area_gid_redirect,new_id,2,integer,4.64,67,Yes,70,No,No
musicbrainz_db,area_gid_redirect,created,3,timestamp with time zone,28.96,70,No,70,Yes,No
musicbrainz_db,area_tag,area,1,integer,3.08,693,No,2018,No,No
musicbrainz_db,area_tag,tag,2,integer,4.76,471,No,2018,No,No
musicbrainz_db,area_tag,count,3,integer,1.03,14,No,2018,No,No
musicbrainz_db,area_tag,last_updated,4,timestamp with time zone,28.9,2016,No,2018,Yes,No
musicbrainz_db,area_tag_raw,area,1,integer,2.9,437,No,2234,No,No
musicbrainz_db,area_tag_raw,editor,2,integer,6.85,254,No,2234,No,No
musicbrainz_db,area_tag_raw,tag,3,integer,4.72,351,No,2234,No,No
musicbrainz_db,area_tag_raw,is_upvote,4,boolean,4.09,2,No,2234,No,No
musicbrainz_db,area_type,id,1,integer,1.0,9,Yes,9,No,No
musicbrainz_db,area_type,name,2,character varying,10.78,9,No,9,No,No
musicbrainz_db,area_type,parent,3,integer,0.0,0,No,9,Yes,Yes
musicbrainz_db,area_type,child_order,4,integer,1.0,9,No,9,No,No
musicbrainz_db,area_type,description,5,text,151.0,9,No,9,Yes,No
musicbrainz_db,area_type,gid,6,uuid,36.0,9,Yes,9,No,No
musicbrainz_db,artist,id,1,integer,6.35,256975,Yes,256975,No,No
musicbrainz_db,artist,gid,2,uuid,36.0,256975,Yes,256975,No,No
musicbrainz_db,artist,name,3,character varying,13.29,249701,No,256975,No,No
musicbrainz_db,artist,sort_name,4,character varying,14.26,249616,No,256975,No,No
musicbrainz_db,artist,begin_date_year,5,smallint,4.0,649,No,256975,Yes,No
musicbrainz_db,artist,begin_date_month,6,smallint,1.24,12,No,256975,Yes,No
musicbrainz_db,artist,begin_date_day,7,smallint,1.7,31,No,256975,Yes,No
musicbrainz_db,artist,end_date_year,8,smallint,4.0,595,No,256975,Yes,No
musicbrainz_db,artist,end_date_month,9,smallint,1.26,12,No,256975,Yes,No
musicbrainz_db,artist,end_date_day,10,smallint,1.7,31,No,256975,Yes,No
musicbrainz_db,artist,type,11,integer,1.0,6,No,256975,Yes,No
musicbrainz_db,artist,area,12,integer,2.86,2806,No,256975,Yes,No
musicbrainz_db,artist,gender,13,integer,1.0,5,No,256975,Yes,No
musicbrainz_db,artist,comment,14,character varying,7.51,48583,No,256975,No,No
musicbrainz_db,artist,edits_pending,15,integer,1.0,8,No,256975,No,No
musicbrainz_db,artist,last_updated,16,timestamp with time zone,28.89,240901,No,256975,Yes,No
musicbrainz_db,artist,ended,17,boolean,4.86,2,No,256975,No,No
musicbrainz_db,artist,begin_area,18,integer,4.26,13542,No,256975,Yes,No
musicbrainz_db,artist,end_area,19,integer,4.28,4632,No,256975,Yes,No
musicbrainz_db,artist_alias,id,1,integer,5.67,149259,Yes,149259,No,No
musicbrainz_db,artist_alias,artist,2,integer,5.9,70277,No,149259,No,No
musicbrainz_db,artist_alias,name,3,character varying,15.06,146642,No,149259,No,No
musicbrainz_db,artist_alias,locale,4,text,2.36,233,No,149259,Yes,No
musicbrainz_db,artist_alias,edits_pending,5,integer,1.0,2,No,149259,No,No
musicbrainz_db,artist_alias,last_updated,6,timestamp with time zone,28.91,98772,No,149259,Yes,No
musicbrainz_db,artist_alias,type,7,integer,1.0,3,No,149259,Yes,No
musicbrainz_db,artist_alias,sort_name,8,character varying,15.58,145857,No,149259,No,No
musicbrainz_db,artist_alias,begin_date_year,9,smallint,4.0,167,No,149259,Yes,No
musicbrainz_db,artist_alias,begin_date_month,10,smallint,1.24,12,No,149259,Yes,No
musicbrainz_db,artist_alias,begin_date_day,11,smallint,1.61,31,No,149259,Yes,No
musicbrainz_db,artist_alias,end_date_year,12,smallint,4.0,139,No,149259,Yes,No
musicbrainz_db,artist_alias,end_date_month,13,smallint,1.26,12,No,149259,Yes,No
musicbrainz_db,artist_alias,end_date_day,14,smallint,1.65,31,No,149259,Yes,No
musicbrainz_db,artist_alias,primary_for_locale,15,boolean,4.91,2,No,149259,No,No
musicbrainz_db,artist_alias,ended,16,boolean,4.98,2,No,149259,No,No
musicbrainz_db,artist_alias_type,id,1,integer,1.0,3,Yes,3,No,No
musicbrainz_db,artist_alias_type,name,2,text,10.67,3,No,3,No,No
musicbrainz_db,artist_alias_type,parent,3,integer,0.0,0,No,3,Yes,Yes
musicbrainz_db,artist_alias_type,child_order,4,integer,1.0,1,No,3,No,No
musicbrainz_db,artist_alias_type,description,5,text,0.0,0,No,3,Yes,Yes
musicbrainz_db,artist_alias_type,gid,6,uuid,36.0,3,Yes,3,No,No
musicbrainz_db,artist_annotation,artist,1,integer,5.5,7691,No,16801,No,No
musicbrainz_db,artist_annotation,annotation,2,integer,5.64,16801,No,16801,No,No
musicbrainz_db,artist_attribute,id,1,integer,0.0,0,Yes,0,No,No
musicbrainz_db,artist_attribute,artist,2,integer,0.0,0,No,0,No,No
musicbrainz_db,artist_attribute,artist_attribute_type,3,integer,0.0,0,No,0,No,No
musicbrainz_db,artist_attribute,artist_attribute_type_allowed_value,4,integer,0.0,0,No,0,Yes,No
musicbrainz_db,artist_attribute,artist_attribute_text,5,text,0.0,0,No,0,Yes,No
musicbrainz_db,artist_attribute_type,id,1,integer,0.0,0,Yes,0,No,No
musicbrainz_db,artist_attribute_type,name,2,character varying,0.0,0,No,0,No,No
musicbrainz_db,artist_attribute_type,comment,3,character varying,0.0,0,No,0,No,No
musicbrainz_db,artist_attribute_type,free_text,4,boolean,0.0,0,No,0,No,No
musicbrainz_db,artist_attribute_type,parent,5,integer,0.0,0,No,0,Yes,No
musicbrainz_db,artist_attribute_type,child_order,6,integer,0.0,0,No,0,No,No
musicbrainz_db,artist_attribute_type,description,7,text,0.0,0,No,0,Yes,No
musicbrainz_db,artist_attribute_type,gid,8,uuid,0.0,0,Yes,0,No,No
musicbrainz_db,artist_attribute_type_allowed_value,id,1,integer,0.0,0,Yes,0,No,No
musicbrainz_db,artist_attribute_type_allowed_value,artist_attribute_type,2,integer,0.0,0,No,0,No,No
musicbrainz_db,artist_attribute_type_allowed_value,value,3,text,0.0,0,No,0,Yes,No
musicbrainz_db,artist_attribute_type_allowed_value,parent,4,integer,0.0,0,No,0,Yes,No
musicbrainz_db,artist_attribute_type_allowed_value,child_order,5,integer,0.0,0,No,0,No,No
musicbrainz_db,artist_attribute_type_allowed_value,description,6,text,0.0,0,No,0,Yes,No
musicbrainz_db,artist_attribute_type_allowed_value,gid,7,uuid,0.0,0,Yes,0,No,No
musicbrainz_db,artist_credit,id,1,integer,6.68,285044,Yes,285044,No,No
musicbrainz_db,artist_credit,name,2,character varying,39.04,282097,No,285044,No,No
musicbrainz_db,artist_credit,artist_count,3,smallint,1.01,33,No,285044,No,No
musicbrainz_db,artist_credit,ref_count,4,integer,1.63,4116,No,285044,Yes,No
musicbrainz_db,artist_credit,created,5,timestamp with time zone,28.91,186207,No,285044,Yes,No
musicbrainz_db,artist_credit,edits_pending,6,integer,1.0,2,No,285044,No,No
musicbrainz_db,artist_credit,gid,7,uuid,36.0,285044,Yes,285044,No,No
musicbrainz_db,artist_credit_gid_redirect,gid,1,uuid,0.0,0,Yes,0,No,No
musicbrainz_db,artist_credit_gid_redirect,new_id,2,integer,0.0,0,Yes,0,No,No
musicbrainz_db,artist_credit_gid_redirect,created,3,timestamp with time zone,0.0,0,No,0,Yes,No
musicbrainz_db,artist_credit_name,artist_credit,1,integer,6.84,285044,No,647470,No,No
musicbrainz_db,artist_credit_name,position,2,smallint,1.01,39,No,647470,No,No
musicbrainz_db,artist_credit_name,artist,3,integer,5.94,168077,No,647470,No,No
musicbrainz_db,artist_credit_name,name,4,character varying,15.6,188872,No,647470,No,No
musicbrainz_db,artist_credit_name,join_phrase,5,text,1.59,1760,No,647470,No,No
musicbrainz_db,artist_gid_redirect,gid,1,uuid,36.0,38474,Yes,38474,No,No
musicbrainz_db,artist_gid_redirect,new_id,2,integer,5.77,26773,Yes,38474,No,No
musicbrainz_db,artist_gid_redirect,created,3,timestamp with time zone,28.91,28610,No,38474,Yes,No
musicbrainz_db,artist_ipi,artist,1,integer,6.03,30566,No,36750,No,No
musicbrainz_db,artist_ipi,ipi,2,character,11.0,36608,No,36750,No,No
musicbrainz_db,artist_ipi,edits_pending,3,integer,1.0,1,No,36750,No,No
musicbrainz_db,artist_ipi,created,4,timestamp with time zone,28.89,34021,No,36750,Yes,No
musicbrainz_db,artist_isni,artist,1,integer,5.97,57343,No,59636,No,No
musicbrainz_db,artist_isni,isni,2,character,16.0,59399,No,59636,No,No
musicbrainz_db,artist_isni,edits_pending,3,integer,1.0,1,No,59636,No,No
musicbrainz_db,artist_isni,created,4,timestamp with time zone,28.89,59296,No,59636,Yes,No
musicbrainz_db,artist_meta,id,1,integer,6.35,256975,Yes,256975,No,No
musicbrainz_db,artist_meta,rating,2,smallint,2.64,56,No,256975,Yes,No
musicbrainz_db,artist_meta,rating_count,3,integer,1.01,48,No,256975,Yes,No
musicbrainz_db,artist_rating_raw,artist,1,integer,5.34,20217,No,32925,No,No
musicbrainz_db,artist_rating_raw,editor,2,integer,6.53,6797,No,32925,No,No
musicbrainz_db,artist_rating_raw,rating,3,smallint,2.66,20,No,32925,No,No
musicbrainz_db,artist_release,is_track_artist,1,boolean,0.0,0,No,0,No,No
musicbrainz_db,artist_release,artist,2,integer,0.0,0,No,0,No,No
musicbrainz_db,artist_release,first_release_date,3,integer,0.0,0,No,0,Yes,No
musicbrainz_db,artist_release,catalog_numbers,4,array,0.0,0,No,0,Yes,No
musicbrainz_db,artist_release,country_code,5,character,0.0,0,No,0,Yes,No
musicbrainz_db,artist_release,barcode,6,bigint,0.0,0,No,0,Yes,No
musicbrainz_db,artist_release,sort_character,7,character,0.0,0,No,0,No,No
musicbrainz_db,artist_release,release,8,integer,0.0,0,No,0,No,No
musicbrainz_db,artist_release_group,is_track_artist,1,boolean,0.0,0,No,0,No,No
musicbrainz_db,artist_release_group,artist,2,integer,0.0,0,No,0,No,No
musicbrainz_db,artist_release_group,unofficial,3,boolean,0.0,0,No,0,No,No
musicbrainz_db,artist_release_group,primary_type,4,smallint,0.0,0,No,0,Yes,No
musicbrainz_db,artist_release_group,secondary_types,5,array,0.0,0,No,0,Yes,No
musicbrainz_db,artist_release_group,first_release_date,6,integer,0.0,0,No,0,Yes,No
musicbrainz_db,artist_release_group,sort_character,7,character,0.0,0,No,0,No,No
musicbrainz_db,artist_release_group,release_group,8,integer,0.0,0,No,0,No,No
musicbrainz_db,artist_release_group_nonva,is_track_artist,1,boolean,0.0,0,No,0,No,No
musicbrainz_db,artist_release_group_nonva,artist,2,integer,0.0,0,No,0,No,No
musicbrainz_db,artist_release_group_nonva,unofficial,3,boolean,0.0,0,No,0,No,No
musicbrainz_db,artist_release_group_nonva,primary_type,4,smallint,0.0,0,No,0,Yes,No
musicbrainz_db,artist_release_group_nonva,secondary_types,5,array,0.0,0,No,0,Yes,No
musicbrainz_db,artist_release_group_nonva,first_release_date,6,integer,0.0,0,No,0,Yes,No
musicbrainz_db,artist_release_group_nonva,sort_character,7,character,0.0,0,No,0,No,No
musicbrainz_db,artist_release_group_nonva,release_group,8,integer,0.0,0,No,0,No,No
musicbrainz_db,artist_release_group_pending_update,release_group,1,integer,0.0,0,No,0,No,No
musicbrainz_db,artist_release_group_va,is_track_artist,1,boolean,0.0,0,No,0,No,No
musicbrainz_db,artist_release_group_va,artist,2,integer,0.0,0,No,0,No,No
musicbrainz_db,artist_release_group_va,unofficial,3,boolean,0.0,0,No,0,No,No
musicbrainz_db,artist_release_group_va,primary_type,4,smallint,0.0,0,No,0,Yes,No
musicbrainz_db,artist_release_group_va,secondary_types,5,array,0.0,0,No,0,Yes,No
musicbrainz_db,artist_release_group_va,first_release_date,6,integer,0.0,0,No,0,Yes,No
musicbrainz_db,artist_release_group_va,sort_character,7,character,0.0,0,No,0,No,No
musicbrainz_db,artist_release_group_va,release_group,8,integer,0.0,0,No,0,No,No
musicbrainz_db,artist_release_nonva,is_track_artist,1,boolean,0.0,0,No,0,No,No
musicbrainz_db,artist_release_nonva,artist,2,integer,0.0,0,No,0,No,No
musicbrainz_db,artist_release_nonva,first_release_date,3,integer,0.0,0,No,0,Yes,No
musicbrainz_db,artist_release_nonva,catalog_numbers,4,array,0.0,0,No,0,Yes,No
musicbrainz_db,artist_release_nonva,country_code,5,character,0.0,0,No,0,Yes,No
musicbrainz_db,artist_release_nonva,barcode,6,bigint,0.0,0,No,0,Yes,No
musicbrainz_db,artist_release_nonva,sort_character,7,character,0.0,0,No,0,No,No
musicbrainz_db,artist_release_nonva,release,8,integer,0.0,0,No,0,No,No
musicbrainz_db,artist_release_pending_update,release,1,integer,0.0,0,No,0,No,No
musicbrainz_db,artist_release_va,is_track_artist,1,boolean,0.0,0,No,0,No,No
musicbrainz_db,artist_release_va,artist,2,integer,0.0,0,No,0,No,No
musicbrainz_db,artist_release_va,first_release_date,3,integer,0.0,0,No,0,Yes,No
musicbrainz_db,artist_release_va,catalog_numbers,4,array,0.0,0,No,0,Yes,No
musicbrainz_db,artist_release_va,country_code,5,character,0.0,0,No,0,Yes,No
musicbrainz_db,artist_release_va,barcode,6,bigint,0.0,0,No,0,Yes,No
musicbrainz_db,artist_release_va,sort_character,7,character,0.0,0,No,0,No,No
musicbrainz_db,artist_release_va,release,8,integer,0.0,0,No,0,No,No
musicbrainz_db,artist_series,artist,1,integer,6.31,427,No,721,Yes,No
musicbrainz_db,artist_series,series,2,integer,5.0,378,No,721,Yes,No
musicbrainz_db,artist_series,relationship,3,integer,4.84,721,No,721,Yes,No
musicbrainz_db,artist_series,link_order,4,integer,1.84,211,No,721,Yes,No
musicbrainz_db,artist_series,link,5,integer,6.03,244,No,721,Yes,No
musicbrainz_db,artist_series,text_value,6,text,3.75,174,No,721,Yes,No
musicbrainz_db,artist_tag,artist,1,integer,5.65,54998,No,166228,No,No
musicbrainz_db,artist_tag,tag,2,integer,3.46,12771,No,166228,No,No
musicbrainz_db,artist_tag,count,3,integer,1.02,54,No,166228,No,No
musicbrainz_db,artist_tag,last_updated,4,timestamp with time zone,28.9,133577,No,166228,Yes,No
musicbrainz_db,artist_tag_raw,artist,1,integer,5.4,45936,No,182266,No,No
musicbrainz_db,artist_tag_raw,editor,2,integer,6.47,6722,No,182266,No,No
musicbrainz_db,artist_tag_raw,tag,3,integer,3.38,11860,No,182266,No,No
musicbrainz_db,artist_tag_raw,is_upvote,4,boolean,4.1,2,No,182266,No,No
musicbrainz_db,artist_type,id,1,integer,1.0,6,Yes,6,No,No
musicbrainz_db,artist_type,name,2,character varying,6.5,6,No,6,No,No
musicbrainz_db,artist_type,parent,3,integer,1.0,1,No,6,Yes,No
musicbrainz_db,artist_type,child_order,4,integer,1.17,5,No,6,No,No
musicbrainz_db,artist_type,description,5,text,159.4,5,No,6,Yes,No
musicbrainz_db,artist_type,gid,6,uuid,36.0,6,Yes,6,No,No
musicbrainz_db,autoeditor_election,id,1,integer,0.0,0,Yes,0,No,No
musicbrainz_db,autoeditor_election,candidate,2,integer,0.0,0,No,0,No,No
musicbrainz_db,autoeditor_election,proposer,3,integer,0.0,0,No,0,No,No
musicbrainz_db,autoeditor_election,seconder_1,4,integer,0.0,0,No,0,Yes,No
musicbrainz_db,autoeditor_election,seconder_2,5,integer,0.0,0,No,0,Yes,No
musicbrainz_db,autoeditor_election,status,6,integer,0.0,0,No,0,No,No
musicbrainz_db,autoeditor_election,yes_votes,7,integer,0.0,0,No,0,No,No
musicbrainz_db,autoeditor_election,no_votes,8,integer,0.0,0,No,0,No,No
musicbrainz_db,autoeditor_election,propose_time,9,timestamp with time zone,0.0,0,No,0,No,No
musicbrainz_db,autoeditor_election,open_time,10,timestamp with time zone,0.0,0,No,0,Yes,No
musicbrainz_db,autoeditor_election,close_time,11,timestamp with time zone,0.0,0,No,0,Yes,No
musicbrainz_db,autoeditor_election_vote,id,1,integer,0.0,0,Yes,0,No,No
musicbrainz_db,autoeditor_election_vote,autoeditor_election,2,integer,0.0,0,No,0,No,No
musicbrainz_db,autoeditor_election_vote,voter,3,integer,0.0,0,No,0,No,No
musicbrainz_db,autoeditor_election_vote,vote,4,integer,0.0,0,No,0,No,No
musicbrainz_db,autoeditor_election_vote,vote_time,5,timestamp with time zone,0.0,0,No,0,No,No
musicbrainz_db,cdtoc,id,1,integer,5.93,38700,Yes,38700,No,No
musicbrainz_db,cdtoc,discid,2,character,28.0,38700,Yes,38700,No,No
musicbrainz_db,cdtoc,freedb_id,3,character,8.0,36076,Yes,38700,No,No
musicbrainz_db,cdtoc,track_count,4,integer,1.7,84,No,38700,No,No
musicbrainz_db,cdtoc,leadout_offset,5,integer,5.98,33277,No,38700,No,No
musicbrainz_db,cdtoc,track_offset,6,array,82.32,37509,No,38700,No,No
musicbrainz_db,cdtoc,created,7,timestamp with time zone,28.94,19878,No,38700,Yes,No
musicbrainz_db,cdtoc_raw,id,1,integer,0.0,0,Yes,0,No,No
musicbrainz_db,cdtoc_raw,release,2,integer,0.0,0,No,0,No,No
musicbrainz_db,cdtoc_raw,discid,3,character,0.0,0,Yes,0,No,No
musicbrainz_db,cdtoc_raw,track_count,4,integer,0.0,0,No,0,No,No
musicbrainz_db,cdtoc_raw,leadout_offset,5,integer,0.0,0,No,0,No,No
musicbrainz_db,cdtoc_raw,track_offset,6,array,0.0,0,No,0,No,No
musicbrainz_db,country_area,area,1,integer,2.59,257,No,257,No,No
musicbrainz_db,deleted_entity,gid,1,uuid,0.0,0,Yes,0,No,No
musicbrainz_db,deleted_entity,data,2,jsonb,0.0,0,No,0,No,No
musicbrainz_db,deleted_entity,deleted_at,3,timestamp with time zone,0.0,0,No,0,No,No
musicbrainz_db,edit,id,1,integer,8.18,114811,Yes,114811,No,No
musicbrainz_db,edit,editor,2,integer,6.5,4491,No,114811,No,No
musicbrainz_db,edit,type,3,smallint,3.0,4,No,114811,No,No
musicbrainz_db,edit,status,4,smallint,1.0,2,No,114811,No,No
musicbrainz_db,edit,autoedit,5,smallint,1.0,2,No,114811,No,No
musicbrainz_db,edit,open_time,6,timestamp with time zone,27.59,114807,No,114811,Yes,No
musicbrainz_db,edit,close_time,7,timestamp with time zone,28.89,114629,No,114811,Yes,No
musicbrainz_db,edit,expire_time,8,timestamp with time zone,27.59,114807,No,114811,No,No
musicbrainz_db,edit,language,9,integer,0.0,0,No,114811,Yes,Yes
musicbrainz_db,edit,quality,10,smallint,1.0,3,No,114811,No,No
musicbrainz_db,edit_area,edit,1,integer,0.0,0,No,0,No,No
musicbrainz_db,edit_area,area,2,integer,0.0,0,No,0,No,No
musicbrainz_db,edit_artist,edit,1,integer,8.19,114762,No,157181,No,No
musicbrainz_db,edit_artist,artist,2,integer,4.66,12098,No,157181,No,No
musicbrainz_db,edit_artist,status,3,smallint,1.0,2,No,157181,No,No
musicbrainz_db,edit_data,edit,1,integer,8.18,114811,No,114811,No,No
musicbrainz_db,edit_data,data,2,jsonb,8.18,0,No,114811,No,No
musicbrainz_db,edit_event,edit,1,integer,0.0,0,No,0,No,No
musicbrainz_db,edit_event,event,2,integer,0.0,0,No,0,No,No
musicbrainz_db,edit_genre,edit,1,integer,0.0,0,No,0,No,No
musicbrainz_db,edit_genre,genre,2,integer,0.0,0,No,0,No,No
musicbrainz_db,edit_instrument,edit,1,integer,0.0,0,No,0,No,No
musicbrainz_db,edit_instrument,instrument,2,integer,0.0,0,No,0,No,No
musicbrainz_db,edit_label,edit,1,integer,0.0,0,No,0,No,No
musicbrainz_db,edit_label,label,2,integer,0.0,0,No,0,No,No
musicbrainz_db,edit_label,status,3,smallint,0.0,0,No,0,No,No
musicbrainz_db,edit_mood,edit,1,integer,0.0,0,No,0,No,No
